"Notes"	"States"	"States Code"	"Year"	"Year Code"	"Age Groups"	"Age Groups Code"	"Sex"	"Sex Code"	"Race"	"Race Code"	Count
	"Maryland"	"24"	"1999"	"1999"	"30-34 years"	"30-34"	"Female"	"F"	"White"	"2106-3"	154
	"Maryland"	"24"	"1999"	"1999"	"30-34 years"	"30-34"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0
	"Maryland"	"24"	"1999"	"1999"	"30-34 years"	"30-34"	"Male"	"M"	"Black or African American"	"2054-5"	31
	"Maryland"	"24"	"1999"	"1999"	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	101
	"Maryland"	"24"	"1999"	"1999"	"35-39 years"	"35-39"	"Female"	"F"	"Black or African American"	"2054-5"	141
	"Maryland"	"24"	"1999"	"1999"	"35-39 years"	"35-39"	"Female"	"F"	"White"	"2106-3"	275
	"Maryland"	"24"	"1999"	"1999"	"35-39 years"	"35-39"	"Male"	"M"	"Black or African American"	"2054-5"	46
	"Maryland"	"24"	"1999"	"1999"	"35-39 years"	"35-39"	"Male"	"M"	"White"	"2106-3"	127
	"Maryland"	"24"	"1999"	"1999"	"40-44 years"	"40-44"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	0
	"Maryland"	"24"	"1999"	"1999"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	19
	"Maryland"	"24"	"1999"	"1999"	"40-44 years"	"40-44"	"Female"	"F"	"Black or African American"	"2054-5"	222
	"Maryland"	"24"	"1999"	"1999"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	514
	"Maryland"	"24"	"1999"	"1999"	"40-44 years"	"40-44"	"Male"	"M"	"Black or African American"	"2054-5"	104
	"Maryland"	"24"	"1999"	"1999"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	269
	"Maryland"	"24"	"1999"	"1999"	"45-49 years"	"45-49"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	27
	"Maryland"	"24"	"1999"	"1999"	"45-49 years"	"45-49"	"Female"	"F"	"Black or African American"	"2054-5"	252
	"Maryland"	"24"	"1999"	"1999"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	670
	"Maryland"	"24"	"1999"	"1999"	"45-49 years"	"45-49"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	21
	"Maryland"	"24"	"1999"	"1999"	"45-49 years"	"45-49"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0
	"Maryland"	"24"	"1999"	"1999"	"45-49 years"	"45-49"	"Male"	"M"	"Black or African American"	"2054-5"	168
	"Maryland"	"24"	"1999"	"1999"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	381
	"Maryland"	"24"	"1999"	"1999"	"50-54 years"	"50-54"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	0
	"Maryland"	"24"	"1999"	"1999"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	26
	"Maryland"	"24"	"1999"	"1999"	"50-54 years"	"50-54"	"Female"	"F"	"Black or African American"	"2054-5"	276
	"Maryland"	"24"	"1999"	"1999"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	893
	"Maryland"	"24"	"1999"	"1999"	"50-54 years"	"50-54"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	18
	"Maryland"	"24"	"1999"	"1999"	"50-54 years"	"50-54"	"Male"	"M"	"Black or African American"	"2054-5"	276
	"Maryland"	"24"	"1999"	"1999"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	612
	"Maryland"	"24"	"1999"	"1999"	"55-59 years"	"55-59"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	0
	"Maryland"	"24"	"1999"	"1999"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	25
	"Maryland"	"24"	"1999"	"1999"	"55-59 years"	"55-59"	"Female"	"F"	"Black or African American"	"2054-5"	272
	"Maryland"	"24"	"1999"	"1999"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	951
	"Maryland"	"24"	"1999"	"1999"	"55-59 years"	"55-59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0
	"Maryland"	"24"	"1999"	"1999"	"55-59 years"	"55-59"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	16
	"Maryland"	"24"	"1999"	"1999"	"55-59 years"	"55-59"	"Male"	"M"	"Black or African American"	"2054-5"	368
	"Maryland"	"24"	"1999"	"1999"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	970
	"Maryland"	"24"	"1999"	"1999"	"55-59 years"	"55-59"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	16
	"Maryland"	"24"	"1999"	"1999"	"60-64 years "	"60-64"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	0
	"Maryland"	"24"	"1999"	"1999"	"60-64 years "	"60-64"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	17
	"Maryland"	"24"	"1999"	"1999"	"60-64 years "	"60-64"	"Female"	"F"	"Black or African American"	"2054-5"	296
	"Maryland"	"24"	"1999"	"1999"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	927
	"Maryland"	"24"	"1999"	"1999"	"60-64 years "	"60-64"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	21
	"Maryland"	"24"	"1999"	"1999"	"60-64 years "	"60-64"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	28
	"Maryland"	"24"	"1999"	"1999"	"60-64 years "	"60-64"	"Male"	"M"	"Black or African American"	"2054-5"	435
	"Maryland"	"24"	"1999"	"1999"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	1178
	"Maryland"	"24"	"1999"	"1999"	"65-69 years"	"65-69"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	25
	"Maryland"	"24"	"1999"	"1999"	"65-69 years"	"65-69"	"Female"	"F"	"Black or African American"	"2054-5"	294
	"Maryland"	"24"	"1999"	"1999"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	1064
	"Maryland"	"24"	"1999"	"1999"	"65-69 years"	"65-69"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	26
	"Maryland"	"24"	"1999"	"1999"	"65-69 years"	"65-69"	"Male"	"M"	"Black or African American"	"2054-5"	424
	"Maryland"	"24"	"1999"	"1999"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	1470
	"Maryland"	"24"	"1999"	"1999"	"65-69 years"	"65-69"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	19
	"Maryland"	"24"	"1999"	"1999"	"70-74 years"	"70-74"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	0
	"Maryland"	"24"	"1999"	"1999"	"70-74 years"	"70-74"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	17
	"Maryland"	"24"	"1999"	"1999"	"70-74 years"	"70-74"	"Female"	"F"	"Black or African American"	"2054-5"	293
	"Maryland"	"24"	"1999"	"1999"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	1255
	"Maryland"	"24"	"1999"	"1999"	"70-74 years"	"70-74"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	18
	"Maryland"	"24"	"1999"	"1999"	"70-74 years"	"70-74"	"Male"	"M"	"Black or African American"	"2054-5"	372
	"Maryland"	"24"	"1999"	"1999"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	1572
	"Maryland"	"24"	"1999"	"1999"	"70-74 years"	"70-74"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	18
	"Maryland"	"24"	"1999"	"1999"	"75-79 years"	"75-79"	"Female"	"F"	"Black or African American"	"2054-5"	257
	"Maryland"	"24"	"1999"	"1999"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	1261
	"Maryland"	"24"	"1999"	"1999"	"75-79 years"	"75-79"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0
	"Maryland"	"24"	"1999"	"1999"	"75-79 years"	"75-79"	"Male"	"M"	"Black or African American"	"2054-5"	294
	"Maryland"	"24"	"1999"	"1999"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	1392
	"Maryland"	"24"	"1999"	"1999"	"80-84 years"	"80-84"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	0
	"Maryland"	"24"	"1999"	"1999"	"80-84 years"	"80-84"	"Female"	"F"	"Black or African American"	"2054-5"	148
	"Maryland"	"24"	"1999"	"1999"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	906
	"Maryland"	"24"	"1999"	"1999"	"80-84 years"	"80-84"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0
	"Maryland"	"24"	"1999"	"1999"	"80-84 years"	"80-84"	"Male"	"M"	"Black or African American"	"2054-5"	143
	"Maryland"	"24"	"1999"	"1999"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	821
	"Maryland"	"24"	"1999"	"1999"	"85+ years"	"85+"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	0
	"Maryland"	"24"	"1999"	"1999"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	136
	"Maryland"	"24"	"1999"	"1999"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	800
	"Maryland"	"24"	"1999"	"1999"	"85+ years"	"85+"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0
	"Maryland"	"24"	"1999"	"1999"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	96
	"Maryland"	"24"	"1999"	"1999"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	557
	"Maryland"	"24"	"2000"	"2000"	"< 1 year"	"1"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	0
	"Maryland"	"24"	"2000"	"2000"	"< 1 year"	"1"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"Maryland"	"24"	"2000"	"2000"	"< 1 year"	"1"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0
	"Maryland"	"24"	"2000"	"2000"	"< 1 year"	"1"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"Maryland"	"24"	"2000"	"2000"	"1-4 years"	"1-4"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	0
	"Maryland"	"24"	"2000"	"2000"	"1-4 years"	"1-4"	"Female"	"F"	"White"	"2106-3"	19
	"Maryland"	"24"	"2000"	"2000"	"1-4 years"	"1-4"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"Maryland"	"24"	"2000"	"2000"	"1-4 years"	"1-4"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0
	"Maryland"	"24"	"2000"	"2000"	"1-4 years"	"1-4"	"Male"	"M"	"White"	"2106-3"	17
	"Maryland"	"24"	"2000"	"2000"	"5-9 years"	"5-9"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	0
	"Maryland"	"24"	"2000"	"2000"	"5-9 years"	"5-9"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0
	"Maryland"	"24"	"2000"	"2000"	"5-9 years"	"5-9"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"Maryland"	"24"	"2000"	"2000"	"10-14 years"	"10-14"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	0
	"Maryland"	"24"	"2000"	"2000"	"10-14 years"	"10-14"	"Male"	"M"	"White"	"2106-3"	17
	"Maryland"	"24"	"2000"	"2000"	"10-14 years"	"10-14"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	0
	"Maryland"	"24"	"2000"	"2000"	"15-19 years"	"15-19"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	0
	"Maryland"	"24"	"2000"	"2000"	"15-19 years"	"15-19"	"Female"	"F"	"White"	"2106-3"	26
	"Maryland"	"24"	"2000"	"2000"	"15-19 years"	"15-19"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	0
	"Maryland"	"24"	"2000"	"2000"	"15-19 years"	"15-19"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0
	"Maryland"	"24"	"2000"	"2000"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	21
	"Maryland"	"24"	"2000"	"2000"	"20-24 years"	"20-24"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	0
	"Maryland"	"24"	"2000"	"2000"	"20-24 years"	"20-24"	"Female"	"F"	"Black or African American"	"2054-5"	16
	"Maryland"	"24"	"2000"	"2000"	"20-24 years"	"20-24"	"Female"	"F"	"White"	"2106-3"	45
	"Maryland"	"24"	"2000"	"2000"	"20-24 years"	"20-24"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0
	"Maryland"	"24"	"2000"	"2000"	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	37
	"Maryland"	"24"	"2000"	"2000"	"25-29 years"	"25-29"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	0
	"Maryland"	"24"	"2000"	"2000"	"25-29 years"	"25-29"	"Female"	"F"	"Black or African American"	"2054-5"	26
	"Maryland"	"24"	"2000"	"2000"	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	83
	"Maryland"	"24"	"2000"	"2000"	"25-29 years"	"25-29"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0
	"Maryland"	"24"	"2000"	"2000"	"25-29 years"	"25-29"	"Male"	"M"	"Black or African American"	"2054-5"	17
	"Maryland"	"24"	"2000"	"2000"	"25-29 years"	"25-29"	"Male"	"M"	"White"	"2106-3"	66
	"Maryland"	"24"	"2000"	"2000"	"30-34 years"	"30-34"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	0
	"Maryland"	"24"	"2000"	"2000"	"30-34 years"	"30-34"	"Female"	"F"	"Black or African American"	"2054-5"	49
	"Maryland"	"24"	"2000"	"2000"	"30-34 years"	"30-34"	"Female"	"F"	"White"	"2106-3"	155
	"Maryland"	"24"	"2000"	"2000"	"30-34 years"	"30-34"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0
	"Maryland"	"24"	"2000"	"2000"	"30-34 years"	"30-34"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0
	"Maryland"	"24"	"2000"	"2000"	"30-34 years"	"30-34"	"Male"	"M"	"Black or African American"	"2054-5"	30
	"Maryland"	"24"	"2000"	"2000"	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	86
	"Maryland"	"24"	"2000"	"2000"	"35-39 years"	"35-39"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	0
	"Maryland"	"24"	"2000"	"2000"	"35-39 years"	"35-39"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	17
	"Maryland"	"24"	"2000"	"2000"	"35-39 years"	"35-39"	"Female"	"F"	"Black or African American"	"2054-5"	145
	"Maryland"	"24"	"2000"	"2000"	"35-39 years"	"35-39"	"Female"	"F"	"White"	"2106-3"	277
	"Maryland"	"24"	"2000"	"2000"	"35-39 years"	"35-39"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0
	"Maryland"	"24"	"2000"	"2000"	"35-39 years"	"35-39"	"Male"	"M"	"Black or African American"	"2054-5"	49
	"Maryland"	"24"	"2000"	"2000"	"35-39 years"	"35-39"	"Male"	"M"	"White"	"2106-3"	145
	"Maryland"	"24"	"2000"	"2000"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	24
	"Maryland"	"24"	"2000"	"2000"	"40-44 years"	"40-44"	"Female"	"F"	"Black or African American"	"2054-5"	219
	"Maryland"	"24"	"2000"	"2000"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	459
	"Maryland"	"24"	"2000"	"2000"	"40-44 years"	"40-44"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	23
	"Maryland"	"24"	"2000"	"2000"	"40-44 years"	"40-44"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0
	"Maryland"	"24"	"2000"	"2000"	"40-44 years"	"40-44"	"Male"	"M"	"Black or African American"	"2054-5"	100
	"Maryland"	"24"	"2000"	"2000"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	266
	"Maryland"	"24"	"2000"	"2000"	"45-49 years"	"45-49"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	0
	"Maryland"	"24"	"2000"	"2000"	"45-49 years"	"45-49"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	28
	"Maryland"	"24"	"2000"	"2000"	"45-49 years"	"45-49"	"Female"	"F"	"Black or African American"	"2054-5"	256
	"Maryland"	"24"	"2000"	"2000"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	674
	"Maryland"	"24"	"2000"	"2000"	"45-49 years"	"45-49"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	22
	"Maryland"	"24"	"2000"	"2000"	"45-49 years"	"45-49"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0
	"Maryland"	"24"	"2000"	"2000"	"45-49 years"	"45-49"	"Male"	"M"	"Black or African American"	"2054-5"	187
	"Maryland"	"24"	"2000"	"2000"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	412
	"Maryland"	"24"	"2000"	"2000"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	28
	"Maryland"	"24"	"2000"	"2000"	"50-54 years"	"50-54"	"Female"	"F"	"Black or African American"	"2054-5"	314
	"Maryland"	"24"	"2000"	"2000"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	909
	"Maryland"	"24"	"2000"	"2000"	"50-54 years"	"50-54"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	25
	"Maryland"	"24"	"2000"	"2000"	"50-54 years"	"50-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0
	"Maryland"	"24"	"2000"	"2000"	"50-54 years"	"50-54"	"Male"	"M"	"Black or African American"	"2054-5"	338
	"Maryland"	"24"	"2000"	"2000"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	696
	"Maryland"	"24"	"2000"	"2000"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	41
	"Maryland"	"24"	"2000"	"2000"	"55-59 years"	"55-59"	"Female"	"F"	"Black or African American"	"2054-5"	314
	"Maryland"	"24"	"2000"	"2000"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	949
	"Maryland"	"24"	"2000"	"2000"	"55-59 years"	"55-59"	"Male"	"M"	"Black or African American"	"2054-5"	421
	"Maryland"	"24"	"2000"	"2000"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	963
	"Maryland"	"24"	"2000"	"2000"	"55-59 years"	"55-59"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	19
	"Maryland"	"24"	"2000"	"2000"	"60-64 years "	"60-64"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	18
	"Maryland"	"24"	"2000"	"2000"	"60-64 years "	"60-64"	"Female"	"F"	"Black or African American"	"2054-5"	306
	"Maryland"	"24"	"2000"	"2000"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	978
	"Maryland"	"24"	"2000"	"2000"	"60-64 years "	"60-64"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	25
	"Maryland"	"24"	"2000"	"2000"	"60-64 years "	"60-64"	"Male"	"M"	"Black or African American"	"2054-5"	435
	"Maryland"	"24"	"2000"	"2000"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	1177
	"Maryland"	"24"	"2000"	"2000"	"60-64 years "	"60-64"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	22
	"Maryland"	"24"	"2000"	"2000"	"65-69 years"	"65-69"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	21
	"Maryland"	"24"	"2000"	"2000"	"65-69 years"	"65-69"	"Female"	"F"	"Black or African American"	"2054-5"	303
	"Maryland"	"24"	"2000"	"2000"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	1052
	"Maryland"	"24"	"2000"	"2000"	"65-69 years"	"65-69"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	24
	"Maryland"	"24"	"2000"	"2000"	"65-69 years"	"65-69"	"Male"	"M"	"Black or African American"	"2054-5"	464
	"Maryland"	"24"	"2000"	"2000"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	1435
	"Maryland"	"24"	"2000"	"2000"	"70-74 years"	"70-74"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	16
	"Maryland"	"24"	"2000"	"2000"	"70-74 years"	"70-74"	"Female"	"F"	"Black or African American"	"2054-5"	286
	"Maryland"	"24"	"2000"	"2000"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	1196
	"Maryland"	"24"	"2000"	"2000"	"70-74 years"	"70-74"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	17
	"Maryland"	"24"	"2000"	"2000"	"70-74 years"	"70-74"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	28
	"Maryland"	"24"	"2000"	"2000"	"70-74 years"	"70-74"	"Male"	"M"	"Black or African American"	"2054-5"	414
	"Maryland"	"24"	"2000"	"2000"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	1552
	"Maryland"	"24"	"2000"	"2000"	"70-74 years"	"70-74"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	17
	"Maryland"	"24"	"2000"	"2000"	"75-79 years"	"75-79"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	0
	"Maryland"	"24"	"2000"	"2000"	"75-79 years"	"75-79"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	18
	"Maryland"	"24"	"2000"	"2000"	"75-79 years"	"75-79"	"Female"	"F"	"Black or African American"	"2054-5"	274
	"Maryland"	"24"	"2000"	"2000"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	1280
	"Maryland"	"24"	"2000"	"2000"	"75-79 years"	"75-79"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	27
	"Maryland"	"24"	"2000"	"2000"	"75-79 years"	"75-79"	"Male"	"M"	"Black or African American"	"2054-5"	288
	"Maryland"	"24"	"2000"	"2000"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	1398
	"Maryland"	"24"	"2000"	"2000"	"75-79 years"	"75-79"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	20
	"Maryland"	"24"	"2000"	"2000"	"80-84 years"	"80-84"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	0
